Columns,n,type,mean,std,min,25%,50%,75%,max,value 1,value 2,value 3,value 4,value 5,freq 1,freq 2,freq 3,freq 4,freq 5,freq others,freq NA,tongyi,,,,
420X9,500,int64,2.01708E+13,33763124.99,2.01707E+13,2.01707E+13,2.01708E+13,2.01708E+13,2.01708E+13,2.01708E+13,2.01708E+13,2.01708E+13,2.01708E+13,2.01707E+13,2,1,1,1,1,494,0,1.67386E-06,"'420X9',","'220X532',",,"'220X527',"
210X108,500,float64,38.9216,1.744172502,0,39,39,39,39.1,39,38.9,39.1,0,,489,6,4,1,,0,0,,,"'220X534',",,"'220X532',"
420X27,500,int64,2.01708E+13,33763092.76,2.01707E+13,2.01707E+13,2.01708E+13,2.01708E+13,2.01708E+13,2.01708E+13,2.01708E+13,2.01707E+13,2.01708E+13,2.01707E+13,2,1,1,1,1,494,0,1.67386E-06,"'420X27',","'220X537',",,"'220X534',"
210X110,500,float64,38.9218,1.744187243,0,39,39,39,39.1,39,38.9,39.1,0,,488,6,5,1,,0,0,,,"'220X538',",,"'220X537',"
420X7,500,int64,2.01708E+13,33761198.9,2.01707E+13,2.01707E+13,2.01708E+13,2.01708E+13,2.01708E+13,2.01708E+13,2.01708E+13,2.01708E+13,2.01708E+13,2.01708E+13,2,1,1,1,1,494,0,1.67377E-06,"'420X7',","'220X542',",,"'220X538',"
420X25,500,int64,2.01708E+13,33760587.7,2.01707E+13,2.01707E+13,2.01708E+13,2.01708E+13,2.01708E+13,2.01708E+13,2.01708E+13,2.01708E+13,2.01708E+13,2.01708E+13,2,1,1,1,1,494,0,1.67374E-06,"'420X25',","'220X544',",,"'220X542',"
210X184,500,int64,52016866.4,23161547.69,0,32449498.75,52389480,71030089.5,98537288,80414718,63078727,26438896,64333598,73699969,1,1,1,1,1,495,0,0.445269954,,"'220X545',",,"'220X544',"
210X185,500,int64,52077078.61,23116878.8,0,32820976.5,52390812.5,71031231,98538328,41083902,59042163,11857241,43997741,50563420,1,1,1,1,1,495,0,0.443897381,,"'220X546',",,"'220X545',"
220X235,500,int64,2.01707E+13,1571916.937,2.01707E+13,2.01707E+13,2.01707E+13,2.01707E+13,2.01707E+13,2.01707E+13,2.01707E+13,,,,444,56,,,,0,0,7.79307E-08,"'220X235',","'220X547',",,"'220X546',"
220X236,500,int64,2.01707E+13,1571916.937,2.01707E+13,2.01707E+13,2.01707E+13,2.01707E+13,2.01707E+13,2.01707E+13,2.01707E+13,,,,444,56,,,,0,0,7.79307E-08,"'220X236',","'220X548',",,"'220X547',"
750X1288,486,float64,128478.9486,70282.07178,606,65449.75,151328,184638.25,235806,184052,203404,142847,181817,140720,2,2,1,1,1,479,14,0.54703181,,"'220X552',",,"'220X548',"
750X1289,486,float64,128478.9486,70282.07178,606,65449.75,151328,184638.25,235806,184052,203404,142847,181817,140720,2,2,1,1,1,479,14,0.54703181,,"'220X553',",,"'220X552',"
750X1294,486,float64,128478.9486,70282.07178,606,65449.75,151328,184638.25,235806,184052,203404,142847,181817,140720,2,2,1,1,1,479,14,0.54703181,,"'220X555',",,"'220X553',"
750X971,486,float64,128599.2593,70274.14137,701,65528,151410,184714,235902,203432,34656,13516,170655,172250,3,2,2,2,2,475,14,0.546458368,,"'220X556',",,"'220X555',"
750X983,486,float64,128599.2593,70274.14137,701,65528,151410,184714,235902,203432,34656,13516,170655,172250,3,2,2,2,2,475,14,0.546458368,,"'220X558',",,"'220X556',"
750X1290,486,float64,128599.2593,70274.14137,701,65528,151410,184714,235902,203432,34656,13516,170655,172250,3,2,2,2,2,475,14,0.546458368,,"'220X559',",,"'220X558',"
360X971,500,int64,125284.496,65285.67495,51,69257,133214.5,175547.5,235404,24835,233816,141943,191845,54103,2,2,2,2,2,490,0,0.521099394,,"'220X560',",,"'220X559',"
360X983,500,int64,125284.496,65285.67495,51,69257,133214.5,175547.5,235404,24835,233816,141943,191845,54103,2,2,2,2,2,490,0,0.521099394,,"'220X561',",,"'220X560',"
360X1290,500,int64,125284.496,65285.67495,51,69257,133214.5,175547.5,235404,24835,233816,141943,191845,54103,2,2,2,2,2,490,0,0.521099394,,"'220X562',",,"'220X561',"
210X126,500,float64,0.000998,4.47E-05,0,0.001,0.001,0.001,0.001,0.001,0,,,,499,1,,,,0,0,,"'210X126',","'220X563',",,"'220X562',"
210X127,500,float64,0.001004,8.94E-05,0,0.001,0.001,0.001,0.002,0.001,0.002,0,,,496,3,1,,,0,0,,"'210X127',","'220X564',",,"'220X563',"
360X1288,500,int64,125157.494,65276.13294,14,69115,133083.5,175397.75,235328,150455,70758,91132,151914,144724,2,2,1,1,1,493,0,0.521551933,,"'220X565',",,"'220X564',"
360X1289,500,int64,125157.494,65276.13294,14,69115,133083.5,175397.75,235328,150455,70758,91132,151914,144724,2,2,1,1,1,493,0,0.521551933,,"'220X566',",,"'220X565',"
360X1294,500,int64,125157.494,65276.13294,14,69115,133083.5,175397.75,235328,150455,70758,91132,151914,144724,2,2,1,1,1,493,0,0.521551933,,"'220X567',",,"'220X566',"
330X878,500,int64,106971.4,64521.19099,557,61215.25,85531,163341.75,235201,210432,165048,11640,82012,83906,2,2,2,2,2,490,0,0.603163004,,"'300X15',",,"'220X567',"
330X1167,500,int64,106971.4,64521.19099,557,61215.25,85531,163341.75,235201,210432,165048,11640,82012,83906,2,2,2,2,2,490,0,0.603163004,,"'300X16',",,"'300X15',"
330X1166,500,int64,105997.996,64358.57176,112,60769,85107,162953.75,234639,71033,22526,34147,220634,153928,2,1,1,1,1,494,0,0.607167816,,"'300X17',",,"'300X16',"
330X1170,500,int64,105997.996,64358.57176,112,60769,85107,162953.75,234639,71033,22526,34147,220634,153928,2,1,1,1,1,494,0,0.607167816,,"'300X18',",,"'300X17',"
311X55,500,int64,46662.852,22030.63523,17766,25184.75,66269,67856.25,71013,67316,66559,26971,24899,25925,2,1,1,1,1,494,0,0.472123633,,"'300X19',",,"'300X18',"
311X143,500,int64,46662.852,22030.63523,17766,25184.75,66269,67856.25,71013,67316,66559,26971,24899,25925,2,1,1,1,1,494,0,0.472123633,,"'310X1',",,"'300X19',"
261X329,500,int64,46662.852,22030.63523,17766,25184.75,66269,67856.25,71013,67316,66559,26971,24899,25925,2,1,1,1,1,494,0,0.472123633,,"'310X7',",,"'310X1',"
261X515,500,int64,46662.852,22030.63523,17766,25184.75,66269,67856.25,71013,67316,66559,26971,24899,25925,2,1,1,1,1,494,0,0.472123633,,"'310X18',",,"'310X7',"
261X701,500,int64,46663.852,22030.63523,17767,25185.75,66270,67857.25,71014,67317,66559,24930,25930,25931,2,1,1,1,1,494,0,0.472113516,,"'310X25',",,"'310X18',"
300X5,476,float64,77723.92017,20111.69615,24144,83396.5,85194,87328.75,89766,84864,85525,85530,84138,87369,2,1,1,1,1,470,24,0.258758129,,"'310X26',",,"'310X25',"
210X141,500,float64,0.001046,0.001030538,0,0.001,0.001,0.001,0.024,0.001,0.024,0.002,0,,497,1,1,1,,0,0,,,"'310X35',",,"'310X26',"
300X1,477,float64,77721.3501,20085.4653,24143,83398,85185,87310,89765,84863,83463,83275,88526,84908,2,1,1,1,1,471,23,0.258429187,,"'310X39',",,"'310X35',"
300X8,476,float64,77663.61975,20084.82431,24144,83361.5,85185.5,87306.25,89695,84865,85539,84910,83756,86624,2,1,1,1,1,470,24,0.258613034,,"'310X40',",,"'310X39',"
300X12,490,float64,77923.2102,19857.27036,24144,83413.5,85189.5,87318,89767,84865,83699,86624,85451,85053,2,1,1,1,1,484,10,0.254831267,,"'310X41',",,"'310X40',"
210X81,500,float64,62860.02619,19846.56059,0,55440.09,60595.52,77707.83625,91288.37,55470.01,31318.98,55335.225,31173.455,61066.535,1,1,1,1,1,495,0,0.315726254,,"'310X46',",,"'310X41',"
210X83,500,float64,63175.39115,19823.03359,0,55482.17875,60676.5275,77722.47375,91204.48,61388.84,55340.515,77776.1,76433.71,60880.195,1,1,1,1,1,495,0,0.313777774,,"'310X47',",,"'310X46',"
210X82,500,float64,63674.75459,19669.67475,0,56653.2625,64314.455,78108.30125,89822.87,88959.515,64890.86,57074.45,65525.465,89678.95,2,1,1,1,1,494,0,0.308908529,,"'310X50',",,"'310X47',"
520X345,493,float64,55525.96755,19607.48557,28500,31116,69425,71436,73885,69770,70151,30153,68906,72009,2,1,1,1,1,487,7,0.353122808,,"'310X51',",,"'310X50',"
520X351,500,int64,55704.706,19544.29202,28476,31137.25,69407.5,71394.25,73867,69752,69628,72027,32068,32069,2,1,1,1,1,494,0,0.350855312,,"'310X52',",,"'310X51',"
210X84,500,float64,63836.28494,19542.12679,0,56638.52375,64364.595,78027.74125,89713.815,30065.825,56358.425,66087.65,88536.53,77807.055,2,1,1,1,1,494,0,0.306128823,,"'310X88',",,"'310X52',"
520X353,500,int64,55724.986,19541.38343,28500,31161.25,69425.5,71412.25,73885,69770,69631,68944,71992,30898,2,1,1,1,1,494,0,0.35067543,,"'310X93',",,"'310X88',"
520X144,500,int64,55723.366,19540.89867,28499,31160.25,69423.5,71410.25,73883,69768,29694,72030,72006,72007,2,1,1,1,1,494,0,0.350676925,,"'310X95',",,"'310X93',"
520X246,500,int64,55723.746,19540.4139,28500,31161.25,69423.5,71410.25,73883,69768,29695,28909,30151,68941,2,1,1,1,1,494,0,0.350665835,,"'310X100',",,"'310X95',"
520X1,496,float64,47756.03427,18951.16714,21842,23791.75,61095.5,62992.25,65221,61394,63495,22992,24691,63507,2,1,1,1,1,490,4,0.396832933,,"'310X102',",,"'310X100',"
312X423,500,int64,16545.582,18398.70446,461,489,499,33271.75,47224,496,461,499,462,489,73,71,43,42,37,234,0,1.112001044,,"'310X104',",,"'310X102',"
210X145,500,float64,54791.90946,17460.81761,0,48363.70375,55503.74,69167,77784.51,76886.88,50698.16,25385.375,56369.02,25350.145,1,1,1,1,1,495,0,0.318675107,,"'310X106',",,"'310X104',"
210X144,500,float64,54228.13295,17115.36086,0,47833.735,51752.78,68538.255,77907.755,47976.995,26532.33,67793.4,52193.73,51754.14,1,1,1,1,1,495,0,0.315617742,,"'310X108',",,"'310X106',"
210X186,500,float64,78183.7372,17063.81275,0,64040.475,81914.05,90605.425,103095.2,84155.6,100193.9,84812.2,56568,58884.4,1,1,1,1,1,495,0,0.218252713,,"'310X110',",,"'310X108',"
312X425,500,int64,17105.622,16144.78986,3033,3840,4417,27725.75,51114,26940,27732,48322,28518,27288,7,4,3,3,3,480,0,0.943829453,,"'310X112',",,"'310X110',"
312X424,500,int64,13471.28,11534.29845,2597,3405.75,3990.5,28253,29433,28798,28800,19747,28797,28591,26,8,7,6,6,447,0,0.856213993,,"'310X114',",,"'310X112',"
300X11,484,float64,39181.6095,10037.43603,12189,41982.75,42882.5,43947,45175,43048,43047,45034,42879,42718,2,2,2,2,2,474,16,0.256177226,,"'310X116',",,"'310X114',"
210X188,500,float64,11220.9702,9172.95505,0,3556.825,6199.45,20585.775,36562.2,123.2,3487.7,135.3,3797.8,34542.1,2,2,2,2,1,491,0,0.817483238,,"'310X118',",,"'310X116',"
344X213,500,int64,46247.828,8479.250234,10304,48673,49232.5,50492,52063,48552,31144,31074,31296,30670,10,10,8,6,6,460,0,0.18334375,,"'310X120',",,"'310X118',"
344X214,500,int64,37207.15,7512.141259,10289,34160,35030.5,36257.5,54959,34677,54209,54139,54360,33982,23,10,8,6,5,448,0,0.201900475,,"'310X122',",,"'310X120',"
420X33,497,float64,13106.56942,6956.596206,742,5414,11695,19702,22403,4896,18695,21401,12026,18910,2,1,1,1,1,491,3,0.530771706,,"'310X124',",,"'310X122',"
220X266,500,int64,24619.532,6371.287725,1735,23504.75,25036.5,29184.25,30000,30000,24490,24489,24674,25163,122,2,2,2,2,370,0,0.258789961,,"'310X137',",,"'310X124',"
311X48,500,int64,13135.736,6234.833994,212,9169.75,12556.5,18972.75,23196,11081,958,11802,19455,1102,2,2,2,1,1,492,0,0.474646719,,"'310X138',",,"'310X137',"
311X139,500,int64,13135.736,6234.833994,212,9169.75,12556.5,18972.75,23196,11081,958,11802,19455,1102,2,2,2,1,1,492,0,0.474646719,,"'310X139',",,"'310X138',"
261X315,500,int64,13137.246,6234.811449,212,9171,12558,18973.75,23198,13774,11803,11081,10087,13814,2,2,2,2,2,490,0,0.474590447,,"'310X140',",,"'310X139',"
261X501,500,int64,13137.952,6234.798394,212,9171,12559.5,18973.75,23198,11804,11081,10239,13632,10540,2,2,1,1,1,493,0,0.47456395,,"'310X141',",,"'310X140',"
261X687,500,int64,13139.446,6234.791039,214,9172.75,12560,18974,23199,10089,10042,918,966,11808,2,2,2,2,2,490,0,0.474509431,,"'310X142',",,"'310X141',"
400X33,500,int64,14072.452,6144.962625,4312,7927.25,16934.5,20556.75,22331,7570,11261,20805,4466,20738,2,1,1,1,1,494,0,0.436666092,,"'310X143',",,"'310X142',"
344X212,500,int64,52190.474,5804.062825,9649,52628,52776,52921,56316,52868,52628,52776,52759,52921,71,44,26,23,20,316,0,0.111209238,,"'310X144',",,"'310X143',"
420X31,497,float64,10719.32394,5727.068167,742,5414,10353,18440,20000,4896,11549,11268,1113,11340,2,1,1,1,1,491,3,0.534275128,,"'310X145',",,"'310X144',"
420X32,497,float64,14707.96579,5087.007157,7846,10382,12902,19702,22403,8588,21513,11966,19799,9413,2,1,1,1,1,491,3,0.345867486,,"'310X182',",,"'310X145',"
310X36,500,int64,4458.958,4739.796705,0,0,0,9492.25,9523,0,9504,9500,9501,9481,265,16,9,9,9,192,0,1.062983034,,"'310X183',",,"'310X182',"
400X31,500,int64,10796.212,4537.175606,4312,7927.25,8899.5,16891.5,18821,8024,8427,7570,9061,8261,2,2,2,2,2,490,0,0.420256253,,"'310X184',",,"'310X183',"
400X32,500,int64,14822.776,4015.697492,8024,9697.25,16865.5,17787,20016,16588,17452,17317,17942,17941,2,2,2,2,2,490,0,0.270913997,,"'310X185',",,"'310X184',"
520X178,496,float64,6540.203629,4001.665943,76,4500.5,5741,7778.25,16255,5203,5301,5153,4161,5069,2,2,2,2,2,486,4,0.611856476,,"'310X186',",,"'310X185',"
520X143,496,float64,10867.125,3841.245704,3155,7779.75,12208.5,13976.25,16377,12250,13992,14130,12390,13137,2,2,2,2,1,487,4,0.35347396,,"'310X189',",,"'310X186',"
520X177,496,float64,4829.004032,3477.725191,76,1506.25,5742.5,7840.25,10324,306,132,297,9656,314,2,2,2,2,2,486,4,0.720174423,,"'310X190',",,"'310X189',"
400X30,500,int64,6248.398,3382.203966,554,2210.25,7603.5,8714.25,11533,8261,8024,8434,9061,8427,2,2,2,2,2,490,0,0.541291378,,"'310X191',",,"'310X190',"
340X107,500,int64,54306.204,3163.226183,7145,53497,54392.5,55287,56856,53263,53348,53398,53497,53354,28,20,12,12,11,417,0,0.058247971,,"'310X192',",,"'310X191',"
220X260,500,int64,8900.28,3096.843302,189,9999,9999,9999,9999,9999,189,,,,444,56,,,,0,0,0.347948975,,"'310X194',",,"'310X192',"
420X4,497,float64,17930.11066,3024.657696,12780,14040,19050,19936,22403,18722,13522,19518,19677,19806,2,2,2,2,2,487,3,0.168691524,,"'310X195',",,"'310X194',"
340X109,500,int64,53350.04,3019.886204,7865,52760,53526,54290.25,55427,54410,54510,52858,54166,54344,14,11,4,4,3,464,0,0.056605135,,"'310X196',",,"'310X195',"
312X579,500,int64,14665.468,2984.404857,12001,12001,12002,18002,18006,12001,18001,18002,12002,18003,221,94,92,57,25,11,0,0.203498781,,"'310X197',",,"'310X196',"
312X464,500,int64,14667.346,2984.300432,12002,12003,12004,18003,18007,12003,18004,18003,12004,12002,198,112,105,52,22,11,0,0.203465605,,"'310X204',",,"'310X197',"
312X584,500,int64,14661.764,2984.273029,11997,11998,11998,17998,17999,11998,17998,11997,17999,17997,168,168,108,26,18,12,0,0.203541199,,"'310X205',",,"'310X204',"
312X463,500,int64,14669.188,2984.256496,12004,12005,12006,18005,18008,12005,18006,18004,12004,12006,160,67,66,57,52,98,0,0.203437061,,"'311X2',",,"'310X205',"
312X577,500,int64,14665.982,2984.138426,12001,12002,12002,18002,18003,12002,18002,12001,18003,18001,258,203,16,11,8,4,0,0.203473482,,"'311X3',",,"'311X2',"
312X511,500,int64,14664,2984.110224,12000,12000,12000,18000,18000,12000,18000,,,,278,222,,,,0,0,0.203499061,,"'311X5',",,"'311X3',"
312X512,500,int64,14664,2984.110224,12000,12000,12000,18000,18000,12000,18000,,,,278,222,,,,0,0,0.203499061,,"'311X6',",,"'311X5',"
312X625,500,int64,14664,2984.110224,12000,12000,12000,18000,18000,12000,18000,,,,278,222,,,,0,0,0.203499061,,"'311X13',",,"'311X6',"
312X626,500,int64,14664,2984.110224,12000,12000,12000,18000,18000,12000,18000,,,,278,222,,,,0,0,0.203499061,,"'311X14',",,"'311X13',"
210X196,500,int64,0,0,0,0,0,0,0,0,,,,,500,,,,,0,0,,"'210X196',","'311X23',",,"'311X14',"
210X197,500,int64,0,0,0,0,0,0,0,0,,,,,500,,,,,0,0,,"'210X197',","'311X24',",,"'311X23',"
210X198,500,int64,0,0,0,0,0,0,0,0,,,,,500,,,,,0,0,,"'210X198',","'311X34',",,"'311X24',"
210X199,500,int64,0.998,0.04472136,0,1,1,1,1,1,0,,,,499,1,,,,0,0,,,"'311X35',",,"'311X34',"
312X627,500,int64,14664,2984.110224,12000,12000,12000,18000,18000,12000,18000,,,,278,222,,,,0,0,0.203499061,,"'311X36',",,"'311X35',"
312X578,500,int64,14666.018,2983.98535,12001,12002,12003,18002,18003,12002,18002,12003,18001,18003,240,191,37,29,2,1,0,0.203462545,,"'311X37',",,"'311X36',"
312X458,500,int64,14663.606,2983.668888,12000,12000,12000,17999,18000,12000,17999,18000,,,278,197,25,,,0,0,0.203474431,,"'311X38',",,"'311X37',"
312X583,500,int64,14661.342,2983.631119,11997,11998,11999,17997,17998,11998,11997,17997,17996,17998,155,94,94,78,45,34,0,0.203503275,,"'311X39',",,"'311X38',"
312X457,500,int64,14663.556,2983.612872,12000,12000,12000,17999,17999,12000,17999,,,,278,222,,,,0,0,0.203471305,,"'311X40',",,"'311X39',"
312X571,500,int64,14663.556,2983.612872,12000,12000,12000,17999,17999,12000,17999,,,,278,222,,,,0,0,0.203471305,,"'311X41',",,"'311X40',"
312X572,500,int64,14663.556,2983.612872,12000,12000,12000,17999,17999,12000,17999,,,,278,222,,,,0,0,0.203471305,,"'311X42',",,"'311X41',"
312X573,500,int64,14663.556,2983.612872,12000,12000,12000,17999,17999,12000,17999,,,,278,222,,,,0,0,0.203471305,,"'311X45',",,"'311X42',"
312X585,500,int64,14663.026,2983.232789,11999,12000,12000,17998,17999,12000,17998,11999,17999,17996,225,162,53,41,12,7,0,0.203452738,,"'311X46',",,"'311X45',"
312X469,500,int64,14660.66,2983.16538,11992,11998,11998,17996,17997,11998,17996,11997,17995,11996,186,145,64,48,18,39,0,0.203480974,,"'311X47',",,"'311X46',"
312X470,500,int64,14659.68,2982.321572,11992,11997,11998,17994,17996,11998,11997,17994,17995,17992,123,120,67,62,31,97,0,0.203437017,,"'311X49',",,"'311X47',"
210X86,500,float64,1023.226968,2981.966052,0,617.58,718.89,805.62625,32896.67,826.5,313.09,619.43,677.09,835.52,2,1,1,1,1,494,0,2.91427625,,"'311X52',",,"'311X49',"
420X30,497,float64,5146.171026,2937.831122,647,1949,5393,7227,10567,1140,842,4896,7255,1605,2,2,2,1,1,489,3,0.570877086,,"'311X53',",,"'311X52',"
210X214,500,int64,2,0.109654221,0,2,2,2,3,2,3,0,,,497,2,1,,,0,0,,,"'311X54',",,"'311X53',"
520X179,496,float64,4398.127016,2623.966418,76,1916.75,5108,6316.25,9257,5669,1863,5556,5301,1889,2,2,2,2,2,486,4,0.596609968,,"'311X79',",,"'311X54',"
400X4,500,int64,18099.016,2619.842695,10990,16904,17841,20556.75,22331,17452,16588,16775,17941,16904,2,2,2,2,2,490,0,0.14475056,,"'311X89',",,"'311X79',"
210X187,500,float64,8209.26126,2574.881142,0,7469.795,8601.77,9693.0775,15644.26,8589.43,10765.96,9312.53,8970.08,3394.37,1,1,1,1,1,495,0,0.313655646,,"'311X93',",,"'311X89',"
210X218,500,int64,99.8,4.472135955,0,100,100,100,100,100,0,,,,499,1,,,,0,0,,,"'311X98',",,"'311X93',"
220X248,500,int64,7784.888,2365.374247,1273,5439.75,8951.5,9999,9999,9999,6688,4776,4769,4770,203,2,1,1,1,292,0,0.303841783,,"'311X101',",,"'311X98',"
220X249,500,int64,7813.282,2354.604342,1295,5478.75,9015.5,9999,9999,9999,6752,8190,4796,5301,203,2,1,1,1,292,0,0.301359191,,"'311X102',",,"'311X101',"
210X221,500,int64,49.9,2.236067977,0,50,50,50,50,50,0,,,,499,1,,,,0,0,,,"'311X103',",,"'311X102',"
210X222,500,int64,34.93,1.565247584,0,35,35,35,35,35,0,,,,499,1,,,,0,0,,,"'311X104',",,"'311X103',"
210X223,500,int64,49.9,2.236067977,0,50,50,50,50,50,0,,,,499,1,,,,0,0,,,"'311X106',",,"'311X104',"
210X224,500,int64,0.998,0.04472136,0,1,1,1,1,1,0,,,,499,1,,,,0,0,,,"'311X107',",,"'311X106',"
210X225,500,float64,0.022455,0.001006231,0,0.0225,0.0225,0.0225,0.0225,0.0225,0,,,,499,1,,,,0,0,,,"'311X108',",,"'311X107',"
220X251,500,int64,7813.282,2354.604342,1295,5478.75,9015.5,9999,9999,9999,6752,8190,4796,5301,203,2,1,1,1,292,0,0.301359191,,"'311X109',",,"'311X108',"
210X227,500,int64,0,0,0,0,0,0,0,0,,,,,500,,,,,0,0,,"'210X227',","'311X110',",,"'311X109',"
220X253,500,int64,7813.282,2354.604342,1295,5478.75,9015.5,9999,9999,9999,6752,8190,4796,5301,203,2,1,1,1,292,0,0.301359191,,"'311X111',",,"'311X110',"
220X254,500,int64,7813.282,2354.604342,1295,5478.75,9015.5,9999,9999,9999,6752,8190,4796,5301,203,2,1,1,1,292,0,0.301359191,,"'311X112',",,"'311X111',"
220X241,500,int64,7815.06,2354.28342,1295,5479.75,9020.5,9999,9999,9999,6757,4789,4792,4793,203,2,1,1,1,292,0,0.301249564,,"'311X113',",,"'311X112',"
220X258,500,int64,7815.06,2354.28342,1295,5479.75,9020.5,9999,9999,9999,6757,4789,4792,4793,203,2,1,1,1,292,0,0.301249564,,"'311X119',",,"'311X113',"
Tool,500,object,,,,,,,,B,A,,,,455,45,,,,0,0,,"'Tool',","'311X120',",,"'311X119',"
220X1,500,int64,0,0,0,0,0,0,0,0,,,,,500,,,,,0,0,,"'220X1',","'311X121',",,"'311X120',"
220X247,500,int64,7417.706,2347.728964,1295,5311.75,7411.5,9999,9999,9999,4799,4291,6754,8764,147,2,2,2,2,345,0,0.316503372,,"'311X122',",,"'311X121',"
220X256,500,int64,7417.706,2347.728964,1295,5311.75,7411.5,9999,9999,9999,4799,4291,6754,8764,147,2,2,2,2,345,0,0.316503372,,"'311X123',",,"'311X122',"
220X261,500,int64,7417.706,2347.728964,1295,5311.75,7411.5,9999,9999,9999,4799,4291,6754,8764,147,2,2,2,2,345,0,0.316503372,,"'311X124',",,"'311X123',"
220X263,500,int64,7417.706,2347.728964,1295,5311.75,7411.5,9999,9999,9999,4799,4291,6754,8764,147,2,2,2,2,345,0,0.316503372,,"'311X125',",,"'311X124',"
220X264,500,int64,7417.706,2347.728964,1295,5311.75,7411.5,9999,9999,9999,4799,4291,6754,8764,147,2,2,2,2,345,0,0.316503372,,"'311X126',",,"'311X125',"
220X7,500,int64,4,0,4,4,4,4,4,4,,,,,500,,,,,0,0,,"'220X7',","'311X127',",,"'311X126',"
520X176,496,float64,3318.96371,2161.182535,17,1230.5,3546.5,5351,7019,5203,306,1863,377,323,2,2,2,2,2,486,4,0.651161846,,"'311X129',",,"'311X127',"
420X50,500,int64,23449.164,2056.417249,19845,21710.75,23321,24933.25,28160,24972,25856,22961,22263,24946,2,2,2,2,2,490,0,0.087696826,,"'311X130',",,"'311X129',"
420X8,500,int64,23448.032,2056.413518,19844,21709.5,23319.5,24932.25,28159,25855,21908,22262,22812,26808,2,2,2,2,2,490,0,0.0877009,,"'311X131',",,"'311X130',"
420X48,500,int64,23453.168,2056.411828,19849,21714.75,23325,24937.25,28164,24976,24950,22965,21002,22432,2,2,2,2,2,490,0,0.087681623,,"'311X132',",,"'311X131',"
420X164,500,int64,48079.168,2056.411828,44475,46340.75,47951,49563.25,52790,47591,47058,45628,49602,46893,2,2,2,2,2,490,0,0.042771369,,"'311X133',",,"'311X132',"
400X5,500,int64,80707.798,2017.236623,77186,79007.75,80650,82265.75,85317,79397,81667,79169,80180,80181,2,1,1,1,1,494,0,0.024994321,,"'311X135',",,"'311X133',"
400X59,500,int64,80708.798,2017.236623,77187,79008.75,80651,82266.75,85318,79398,81549,79174,79162,82235,2,1,1,1,1,494,0,0.024994011,,"'311X136',",,"'311X135',"
400X63,500,int64,80708.798,2017.236623,77187,79008.75,80651,82266.75,85318,79398,81549,79174,79162,82235,2,1,1,1,1,494,0,0.024994011,,"'311X137',",,"'311X136',"
400X82,500,int64,80707.798,2017.236623,77186,79007.75,80650,82265.75,85317,79397,81667,79169,80180,80181,2,1,1,1,1,494,0,0.024994321,,"'311X138',",,"'311X137',"
220X17,500,int64,4,0,4,4,4,4,4,4,,,,,500,,,,,0,0,,"'220X17',","'311X140',",,"'311X138',"
400X167,500,int64,80708.798,2017.236623,77187,79008.75,80651,82266.75,85318,79398,81549,79174,79162,82235,2,1,1,1,1,494,0,0.024994011,,"'311X141',",,"'311X140',"
400X170,500,int64,80695.798,2017.236623,77174,78995.75,80638,82253.75,85305,79385,79160,80170,79148,79149,2,1,1,1,1,494,0,0.024998038,,"'311X142',",,"'311X141',"
400X218,500,int64,80708.798,2017.236623,77187,79008.75,80651,82266.75,85318,79398,81549,79174,79162,82235,2,1,1,1,1,494,0,0.024994011,,"'311X167',",,"'311X142',"
210X85,500,float64,816.195714,1767.547366,0,580.02375,766.32,887.0125,39419.945,852.65,882.18,906.115,906.01,311.24,2,1,1,1,1,494,0,2.165592561,,"'311X177',",,"'311X167',"
344X291,500,int64,10646.142,1673.550523,10003,10004,10005,10007,15121,10005,10004,10003,10006,10007,111,98,62,58,50,121,0,0.15719784,,"'311X181',",,"'311X177',"
344X288,500,int64,10640,1672.122,10000,10000,10000,10000,15000,10000,15000,,,,436,64,,,,0,0,0.157154323,,"'311X186',",,"'311X181',"
220X24,500,int64,0,0,0,0,0,0,0,0,,,,,500,,,,,0,0,,"'220X24',","'311X189',",,"'311X186',"
220X25,499,float64,1,0,1,1,1,1,1,1,,,,,499,,,,,0,1,,"'220X25',","'311X190',",,"'311X189',"
344X315,500,int64,10640,1672.122,10000,10000,10000,10000,15000,10000,15000,,,,436,64,,,,0,0,0.157154323,,"'311X191',",,"'311X190',"
344X294,500,int64,10633.062,1670.050672,9981,9993,9995,9996,14997,9995,9993,9994,9996,9997,87,80,58,57,48,170,0,0.157062065,,"'311X192',",,"'311X191',"
340X108,500,int64,30669.9,1644.983182,8317,30133,30670,31226,32913,30670,30771,30430,30734,30231,16,13,9,7,5,450,0,0.053635101,,"'311X193',",,"'311X192',"
420X103,500,int64,8856,1642.150211,8000,8000,8000,8000,12000,8000,12000,,,,393,107,,,,0,0,0.185427982,,"'311X194',",,"'311X193',"
220X272,500,int64,5128.438,1456.041148,4273,4527,4628,4764.25,9325,4634,4527,4501,4628,4624,19,18,12,10,9,432,0,0.283915131,,"'311X195',",,"'311X194',"
